country,country_code,year,electricity_access,forest_area,gdp_per_capita,internet_users,life_expectancy,population,secondary_school_enrollment,unemployment
Austria,AUT,2000,100.0,46.5116335433834,24487.2974685956,33.7301329516915,78.1268292682927,8011566.0,,4.687
Austria,AUT,2001,100.0,46.5420019389239,24430.495982841,39.1854501811114,78.5756097560976,8042293.0,98.8608627319336,4.007
Austria,AUT,2002,100.0,46.5723703344644,26334.862215032,36.56,78.6780487804878,8081957.0,98.9512710571289,4.852
Austria,AUT,2003,100.0,46.6027387300049,32110.1159661425,42.7,78.6317073170732,8121423.0,99.3974533081055,4.779
Austria,AUT,2004,100.0,46.6331071255453,36614.2506533707,54.28,79.1804878048781,8171966.0,99.2856369018555,5.969
Austria,AUT,2005,100.0,46.6634755210858,38157.37022862,58.0,79.3317073170732,8227829.0,100.199432373047,5.682
Austria,AUT,2006,100.0,46.6938439166263,40382.2078298575,63.6,79.8804878048781,8268641.0,100.416679382324,5.32
Austria,AUT,2007,100.0,46.7242123121667,46622.9622913635,69.37,80.1804878048781,8295487.0,100.102569580078,4.909
Austria,AUT,2008,100.0,46.7545807077072,51581.3982361071,72.87,80.4317073170732,8321496.0,100.126129150391,4.198
Austria,AUT,2017,100.0,47.1204556471159,47163.7425775142,87.9355865856062,81.6439024390244,8797566.0,100.337898254395,5.561
Austria,AUT,2018,100.0,47.1639602520601,51194.0749841299,87.4791372262556,81.6926829268293,8840521.0,100.692596435547,4.933
Austria,AUT,2019,100.0,47.1037324285022,49885.9947355204,87.7522047870069,81.8951219512195,8879920.0,101.543632507324,4.56
Austria,AUT,2020,100.0,47.137905962191,48716.4098900349,87.52942813,81.1926829268293,8916864.0,101.690559387207,5.201
Austria,AUT,2021,100.0,47.1720794958798,53648.6437976214,92.52915104,81.190243902439,8955797.0,102.307662963867,6.459
Austria,AUT,2022,100.0,47.206131846825,52336.7725223758,93.61409139,81.2951219512195,9041851.0,101.458000183105,4.992
Austria,AUT,2023,100.0,47.2402653902084,56579.504175468,95.33467117,81.7926829268293,9131761.0,100.504371643066,5.264
Austria,AUT,2024,100.0,,58268.8787651601,94.91974877,81.9951219512195,9177982.0,100.622657775879,5.2
Azerbaijan,AZE,2000,98.9,11.9510925488772,655.097249579917,0.147757575623251,65.377,8048600.0,,11.78
Azerbaijan,AZE,2001,98.6,12.0060469226672,703.670998584686,0.305564637615618,66.043,8111200.0,,10.91
Azerbaijan,AZE,2002,100.0,12.0588116391101,763.108895463487,4.99971367812957,66.769,8171950.0,,10.04
Azerbaijan,AZE,2003,98.8,12.1086289502976,883.692580745256,,67.036,8234100.0,,9.17
Azerbaijan,AZE,2004,99.0,12.1604630346429,1045.0136328106,,67.488,8306500.0,,7.99
Azerbaijan,AZE,2005,99.1,12.21700096782,1578.36733030667,8.030400276,67.71,8391850.0,,7.26
Azerbaijan,AZE,2006,99.5,12.2751890799521,2472.95725732287,11.9921999,68.489,8484550.0,,6.62
Azerbaijan,AZE,2007,99.5,12.3311694441419,3851.33015175141,14.53999996,68.659,8581300.0,,6.33
Azerbaijan,AZE,2008,99.7,12.3862623597613,5574.46810432575,17.08,69.355,8763400.0,,5.86
Azerbaijan,AZE,2017,100.0,13.2731460646972,4147.1981423222,79.0,72.694,9854033.0,89.2625164667822,5.0
Azerbaijan,AZE,2018,100.0,13.4139303602971,4739.7943123408,79.7999954887896,73.016,9939771.0,108.488781124,4.9
Azerbaijan,AZE,2019,100.0,13.5533670481767,4805.75371765917,81.0999990651547,73.29,10024283.0,107.863960509557,5.0
Azerbaijan,AZE,2020,100.0,13.6941896764514,4229.91064904503,84.59999573,70.312,10093121.0,91.365513501165,7.24
Azerbaijan,AZE,2021,100.0,13.8329909255898,5408.04535175023,85.99998954,70.999,10137750.0,91.4106367606057,6.04
Azerbaijan,AZE,2022,100.0,13.9724815486993,7770.594223351,88.0,74.125,10141756.0,90.9530364179442,5.65
Azerbaijan,AZE,2023,100.0,14.1119540229885,7133.02838048328,89.0,74.429,10153958.0,92.7402972401367,5.64
Azerbaijan,AZE,2024,100.0,,7294.64276088105,90.43979645,74.576,10202830.0,91.1228035886648,5.648
"Bahamas, The",BHS,2000,100.0,50.9350649350649,24940.0775086078,8.0,72.481,323835.0,,7.118
"Bahamas, The",BHS,2001,100.0,50.9350649350649,25371.9237667614,11.8,72.765,327836.0,,6.87
"Bahamas, The",BHS,2002,100.0,50.9350649350649,26781.6195938652,18.0,73.023,331614.0,93.4659576416016,9.05
"Bahamas, The",BHS,2003,100.0,50.9350649350649,26429.1247787663,20.0,73.213,335618.0,,10.84
"Bahamas, The",BHS,2004,100.0,50.9350649350649,26650.2934234303,22.0,73.235,339782.0,85.4551467895508,10.2
"Bahamas, The",BHS,2005,100.0,50.9350649350649,28602.4181869995,25.0,73.413,343894.0,86.3187637329102,10.2
"Bahamas, The",BHS,2006,100.0,50.9350649350649,29184.7865087908,26.0,73.456,348375.0,86.5019989013672,7.54
"Bahamas, The",BHS,2007,100.0,50.9350649350649,30051.8489587756,27.0,73.463,353334.0,89.3580932617188,7.88
"Bahamas, The",BHS,2008,100.0,50.9350649350649,29392.3824416397,31.54,73.445,358120.0,89.3178863525391,8.18
"Bahamas, The",BHS,2017,100.0,50.9350649350649,31875.4881749619,80.59999847,74.031,390485.0,92.6182585115999,9.8
"Bahamas, The",BHS,2018,100.0,50.9350649350649,32642.3353203452,83.0,74.062,392717.0,80.8808929269834,10.0
"Bahamas, The",BHS,2019,100.0,50.9350649350649,33640.3369861278,90.69329834,71.408,394675.0,78.566734376867,9.336
"Bahamas, The",BHS,2020,100.0,50.9350649350649,26178.7537607708,92.4437027,72.994,395863.0,,12.016
"Bahamas, The",BHS,2021,100.0,50.9350649350649,30367.8605757708,92.34980011,70.752,396373.0,72.6381880061026,11.078
"Bahamas, The",BHS,2022,100.0,50.9350649350649,34957.1613279737,92.2559967,74.491,397538.0,,9.25
"Bahamas, The",BHS,2023,100.0,50.9350649350649,38231.774484278,92.38729858,74.552,399440.0,87.1455240465819,8.645
"Bahamas, The",BHS,2024,100.0,,39455.4466548546,92.47270203,74.71,401283.0,79.4858750299258,9.049
Bahrain,BHR,2000,100.0,0.52112676056338,14214.4836839343,6.15373254647607,74.673,637582.0,91.4384078979492,1.081
Bahrain,BHR,2001,100.0,0.542253521126761,13573.2339887597,15.0386342513918,74.942,661316.0,92.7467269897461,1.118
Bahrain,BHR,2002,100.0,0.563380281690141,13501.4708801425,18.0507208881153,75.209,710553.0,85.6890182495117,1.137
Bahrain,BHR,2003,100.0,0.576388888888889,14486.0269029822,21.5549449917804,75.486,764517.0,81.412971496582,1.126
Bahrain,BHR,2004,100.0,0.589041095890411,15963.9493171617,21.4586805077435,75.787,823741.0,80.4924011230469,1.064
Bahrain,BHR,2005,100.0,0.601351351351351,17966.1657837625,21.30369949,76.125,888822.0,81.2799224853516,1.021
Bahrain,BHR,2006,100.0,0.621621621621622,19267.282615072,28.24399948,76.51,960424.0,83.5526885986328,1.021
Bahrain,BHR,2007,100.0,0.633333333333333,20908.4042548073,32.91,76.952,1039295.0,,1.006
Bahrain,BHR,2008,100.0,0.644736842105263,23299.4992780392,51.95,77.457,1103496.0,89.0208892822266,1.015
Bahrain,BHR,2017,100.0,0.82051282051282,24784.7693514607,95.8781357543453,80.407,1501116.0,100.923412884105,1.18
Bahrain,BHR,2018,100.0,0.848329048843188,26324.4066549559,98.6446725799886,80.412,1503091.0,100.701887411111,1.188
Bahrain,BHR,2019,100.0,0.871794871794872,27259.7438599327,99.7015043807778,80.471,1483756.0,102.128281941881,1.217
Bahrain,BHR,2020,100.0,0.89171974522293,24342.8444554718,99.67103159,78.683,1472204.0,,1.765
Bahrain,BHR,2021,100.0,0.911392405063291,27147.8083882286,100.0,78.083,1504365.0,,1.548
Bahrain,BHR,2022,100.0,0.936708860759494,30470.5219276023,100.0,80.992,1524693.0,103.393222951005,1.265
Bahrain,BHR,2023,100.0,0.95,29290.1284215098,100.0,81.284,1577059.0,104.392938701638,1.049
Bahrain,BHR,2024,100.0,,29717.1424605273,100.0,81.423,1588670.0,98.8139181413527,1.084
Bangladesh,BGD,2000,32.0,14.7524629330875,396.670730249751,0.0710394230507683,62.049,134544304.0,46.7210006713867,3.27
Bangladesh,BGD,2001,35.0,14.7278904509488,394.65641001891,0.129807973947512,62.836,136805810.0,48.4609718322754,3.609
Bangladesh,BGD,2002,37.8,14.70331796881,393.886422327628,0.13992028850905,63.591,138933658.0,49.6199493408203,3.966
Bangladesh,BGD,2003,40.5,14.6787454866713,426.74880754362,0.163877665498048,64.288,140970351.0,49.5259017944336,4.32
Bangladesh,BGD,2004,40.6,14.6541730045325,455.614016909798,0.199036333744363,64.912,142902856.0,46.3084297180176,4.316
Bangladesh,BGD,2005,44.2,14.6296005223938,480.08585075452,0.241600007,65.509,144715786.0,45.1695098876953,4.25
Bangladesh,BGD,2006,50.5,14.6050280402551,490.388026533289,1.0,66.048,146405973.0,45.7007904052734,3.591
Bangladesh,BGD,2007,46.5,14.5804555581163,537.955492792911,1.799999952,66.458,147989278.0,46.4658813476562,4.015
Bangladesh,BGD,2008,54.3,14.5558830759776,613.06204104124,2.5,67.047,149474264.0,44.5729598999023,4.49
Bangladesh,BGD,2017,88.0,14.4687716063609,1811.08221668646,21.5,71.606,162186147.0,62.3408639225315,4.372
Bangladesh,BGD,2018,86.9,14.4687716063609,1965.24372731467,25.56509972,72.122,163523103.0,65.2714888764112,4.439
Bangladesh,BGD,2019,92.2,14.4687716063609,2129.79896954606,30.38310051,72.625,164913055.0,65.1185413488915,4.504
Bangladesh,BGD,2020,96.2,14.4687716063609,2248.85078828233,36.10910034,71.421,166298024.0,66.4329548486639,5.539
Bangladesh,BGD,2021,99.0,14.4687716063609,2482.84917843357,38.91744466,71.103,167658854.0,66.8282318620991,5.457
Bangladesh,BGD,2022,99.4,14.458774758176,2716.48592780431,41.61650085,74.265,169384897.0,67.0384586440383,4.593
Bangladesh,BGD,2023,99.5,14.4899215263887,2551.01773827307,44.50274195,74.672,171466990.0,65.9856598598849,3.352
Bangladesh,BGD,2024,99.5,,2593.41611680774,53.42171316,74.93,173562364.0,64.2997191043961,3.635
Barbados,BRB,2000,100.0,14.6511627906977,11674.6736471764,3.97367835457927,74.58,262063.0,107.564750671387,9.35
Barbados,BRB,2001,100.0,14.6511627906977,11639.5160522054,11.9364503383984,74.707,262425.0,108.259826660156,9.85
Barbados,BRB,2002,100.0,14.6511627906977,11760.4524736133,27.836322424146,74.82,264148.0,107.798782348633,10.32
Barbados,BRB,2003,100.0,14.6511627906977,12075.9587020649,39.6896271159532,74.865,265776.0,107.189636230469,11.0
Barbados,BRB,2004,99.9,14.6511627906977,12886.3665272467,49.8,75.15,267298.0,108.061492919922,9.57
Barbados,BRB,2005,99.9,14.6511627906977,14214.4202213572,52.5,74.96,268706.0,108.776031494141,9.08
Barbados,BRB,2006,100.0,14.6511627906977,15619.6005955511,55.29999924,75.049,270002.0,107.878128051758,8.73
Barbados,BRB,2007,100.0,14.6511627906977,17235.4396434785,58.20000076,75.263,271288.0,109.740669250488,7.41
Barbados,BRB,2008,100.0,14.6511627906977,17565.6929970592,61.40000153,75.3,272714.0,110.919006347656,8.12
Barbados,BRB,2017,100.0,14.6511627906977,20870.7596432179,71.14849854,76.237,280171.0,109.804237365723,8.62
Barbados,BRB,2018,100.0,14.6511627906977,21378.2201267496,70.72650146,76.378,280711.0,108.216751098633,8.321
Barbados,BRB,2019,100.0,14.6511627906977,21929.435611489,70.30709839,76.495,281207.0,106.086326599121,8.41
Barbados,BRB,2020,100.0,14.6511627906977,19180.9915228365,69.89009857,76.647,281698.0,104.318992614746,10.586
Barbados,BRB,2021,100.0,14.6511627906977,21084.4013935998,69.4756012,76.58,282147.0,103.569473266602,11.015
Barbados,BRB,2022,100.0,14.6511627906977,24393.2193483944,69.06359863,75.676,282318.0,104.222328186035,7.261
Barbados,BRB,2023,100.0,14.6511627906977,25583.8722302505,69.67510223,76.178,282336.0,102.513702392578,6.54
Barbados,BRB,2024,100.0,,26897.2002039176,70.36470032,76.332,282467.0,104.371182990274,6.448
Belarus,BLR,2000,89.0,40.78423252879,1276.2880341,1.86039812615388,68.9121951219512,9979610.0,,12.193
Belarus,BLR,2001,89.5,40.9610340951667,1244.37318523431,4.30061602151712,68.5073170731707,9928549.0,,11.561
Belarus,BLR,2002,90.0,41.1400736581061,1479.38066337175,8.95097131467325,68.0560975609756,9865548.0,,10.874
Belarus,BLR,2003,90.5,41.3166950982616,1819.52653114699,,68.5536585365854,9796749.0,,10.191
Belarus,BLR,2004,91.0,41.49495845968,2378.33700470129,,68.9560975609756,9730146.0,,9.463
Belarus,BLR,2005,91.5,41.6672829371946,3126.07176665248,,68.8512195121951,9663915.0,,8.759
Belarus,BLR,2006,92.1,41.8286480305958,3848.22350300163,16.2,69.4048780487805,9604924.0,,8.066
Belarus,BLR,2007,92.6,42.0052143656266,4735.48107556066,19.7,70.2073170731707,9560953.0,,7.41
Belarus,BLR,2008,93.2,42.1809543523474,6376.17569162063,23.0,70.4560975609756,9527985.0,115.713592529297,6.728
Belarus,BLR,2017,98.7,42.9784026641969,5785.54491935194,74.4364454136036,74.1292682926829,9458989.0,102.480850468241,5.648
Belarus,BLR,2018,99.3,43.0515321706572,6360.037502312,79.1298866919307,74.1756097560976,9438785.0,101.596010989492,4.763
Belarus,BLR,2019,100.0,43.1261547557461,6837.77339645635,82.7891520910901,74.2268292682927,9419758.0,100.438744155791,4.165
Belarus,BLR,2020,100.0,43.1944033894965,6542.85579976768,85.08791245,72.1385609756098,9379952.0,100.575710351095,4.049
Belarus,BLR,2021,100.0,43.2722345405272,7489.71894713888,86.88841196,72.0714634146342,9302585.0,100.42063921059,3.9
Belarus,BLR,2022,100.0,43.3351396620523,7994.64806074889,89.50733148,74.1033658536585,9228071.0,99.0602032881737,3.574
Belarus,BLR,2023,100.0,43.4080686559958,7896.75388295584,91.51249979,74.1837804878049,9178298.0,97.4265999006565,3.461
Belarus,BLR,2024,100.0,,8605.60954569694,94.26182128,74.3653414634147,9132629.0,94.7902702871216,3.458
Belgium,BEL,2000,100.0,21.9991428477236,23098.8865077401,29.4316916924341,77.7219512195122,10251250.0,,6.586
Belgium,BEL,2001,100.0,22.0735502587941,23015.0712632462,31.2883955056566,77.9731707317073,10286570.0,155.946166992188,6.178
Belgium,BEL,2002,100.0,22.1479576698645,25006.191397109,46.33,78.0756097560976,10332785.0,157.648773193359,6.91
Belgium,BEL,2003,100.0,22.222365080935,30655.2092679024,49.97,78.1292682926829,10376133.0,158.87922668457,7.68
Belgium,BEL,2004,100.0,22.2967724920054,35429.4077933344,53.86,78.8780487804878,10421137.0,151.638092041016,7.363
Belgium,BEL,2005,100.0,22.3711799030759,36809.7013403619,55.81999969,78.9804878048781,10478617.0,157.343399047852,8.44
Belgium,BEL,2006,100.0,22.4455873141463,38705.1067959147,61.9818700222023,79.380487804878,10547958.0,158.685104370117,8.246
Belgium,BEL,2007,100.0,22.5199947252168,44319.165448813,66.7604202433135,79.7829268292683,10625700.0,159.439895629883,7.459
Belgium,BEL,2008,100.0,22.5944021362872,48303.397956286,68.8573221425131,79.6804878048781,10709973.0,160.468811035156,6.976
Belgium,BEL,2017,100.0,22.7244255431378,44035.3239358548,87.6796808175598,81.4926829268293,11375158.0,158.670288085938,7.09
Belgium,BEL,2018,100.0,22.6051880759519,47487.2100392561,88.6473429951691,81.5951219512195,11427054.0,156.509765625,5.941
Belgium,BEL,2019,100.0,22.604446776415,46716.6227467964,90.275428012141,81.9951219512195,11488980.0,156.635375976562,5.364
Belgium,BEL,2020,100.0,22.604446776415,45906.2875805246,91.52641629,80.6951219512195,11538604.0,151.727508544922,5.545
Belgium,BEL,2021,100.0,22.604446776415,51658.238294958,92.78867618,81.790243902439,11586195.0,143.163513183594,6.248
Belgium,BEL,2022,100.0,22.604446776415,50639.0264882739,94.00783071,81.7487804878049,11680210.0,142.918075561523,5.57
Belgium,BEL,2023,100.0,22.604446776415,55244.68145811,94.62625074,82.4,11779946.0,142.960266113281,5.547
Belgium,BEL,2024,100.0,,56581.9375642531,95.77579144,82.3,11858610.0,,5.7
Belize,BLZ,2000,79.0,63.9763261727313,4726.50675459616,5.96383530272428,68.911,240799.0,67.7030181884766,10.841
Belize,BLZ,2001,80.2,63.6786058746164,4718.77715104739,,68.944,248379.0,69.2901992797852,9.07
Belize,BLZ,2002,81.0,63.3808855765015,4858.86062599362,5.68425121358763,69.528,256009.0,,10.04
Belize,BLZ,2003,81.8,63.0831652783867,4959.74012434605,,69.819,263780.0,75.2354507446289,10.342
Belize,BLZ,2004,82.6,62.7854449802718,5153.71308265363,9.8,70.152,271688.0,76.6425094604492,10.586
Belize,BLZ,2005,83.5,62.487724682157,5270.41479135312,17.0,70.335,279731.0,75.2656326293945,10.91
Belize,BLZ,2006,91.0,62.1900043840421,5524.78167834986,24.0,70.535,287878.0,76.0926818847656,9.39
Belize,BLZ,2007,85.2,61.8922840859272,5762.21023302938,24.60000038,70.652,296100.0,75.4892196655273,8.51
Belize,BLZ,2008,86.1,61.5945637878124,5711.81458859709,26.29999924,70.665,304361.0,75.4095230102539,8.18
Belize,BLZ,2017,94.2,57.4537483559842,6071.85451846453,48.8771019,72.062,373202.0,86.323893201399,6.596
Belize,BLZ,2018,91.7,56.9649276633056,6011.99036888587,53.59360123,72.322,380226.0,86.2833561409511,9.346
Belize,BLZ,2019,92.7,56.4756685664182,6171.61449761423,58.76520157,72.577,385829.0,87.4526596660355,9.053
Belize,BLZ,2020,96.8,55.9864094695309,5238.54078175696,64.43589783,71.58,390812.0,86.1886596150512,10.763
Belize,BLZ,2021,97.7,55.4971503726436,6142.98930557031,70.65370178,70.917,395346.0,88.8215546932903,10.302
Belize,BLZ,2022,98.6,55.0078912757563,7068.21728043145,69.98329926,72.19,402733.0,87.4381668552162,8.682
Belize,BLZ,2023,99.6,54.5186321788689,7424.75821321022,70.18720245,73.566,411106.0,83.619553808705,8.278
Belize,BLZ,2024,99.6,,7681.24400583113,80.00582262,73.739,417072.0,86.4571583269413,8.698
Benin,BEN,2000,21.5,36.6721355090458,487.424141384242,0.225247851473369,56.594,7221619.0,20.0005397796631,0.864
Benin,BEN,2001,21.9,36.2287158566868,492.401499509072,0.363417890016082,56.654,7445596.0,21.7104396820068,0.766
Benin,BEN,2002,23.4,35.7852962043278,546.463829658159,0.7029455951039,56.851,7675426.0,23.5846691131592,0.69
Benin,BEN,2003,24.3,35.3418765519688,676.002878084282,0.951327114915695,57.092,7913070.0,24.9001197814941,0.747
Benin,BEN,2004,25.2,34.8984568996098,758.695803786371,1.18254096518994,57.346,8159094.0,26.7041492462158,0.79
Benin,BEN,2005,26.1,34.4550372472508,779.437777753268,1.271000028,57.738,8426144.0,,0.859
Benin,BEN,2006,27.9,34.0116175948918,809.147072506221,1.537899971,57.966,8693242.0,,0.888
Benin,BEN,2007,28.0,33.5681979425328,912.338247188342,1.79,58.249,8953969.0,,0.902
Benin,BEN,2008,29.0,33.1247782901738,1060.60254502099,1.85,58.099,9228466.0,,0.895
Benin,BEN,2017,34.5,29.1340014189429,1054.97408066814,18.7,59.528,12039780.0,,1.691
Benin,BEN,2018,39.0,28.6905817665839,1151.7409703472,19.0,59.71,12383347.0,,1.426
Benin,BEN,2019,40.0,28.2471621142249,1130.82135339795,20.50099945,59.888,12726755.0,,1.214
Benin,BEN,2020,41.0,27.8037424618659,1200.19426557789,22.12059975,60.154,13070169.0,43.9858703613281,1.518
Benin,BEN,2021,42.0,27.3603228095069,1318.65158075198,28.20470047,59.61,13413417.0,44.2737998962402,1.833
Benin,BEN,2022,56.5,26.9169031571479,1266.42711031904,30.53730011,60.475,13759501.0,43.5606498718262,1.685
Benin,BEN,2023,57.0,26.4734835047889,1394.17784721831,32.39400101,60.774,14111034.0,,1.641
Benin,BEN,2024,59.0,,1485.38018885134,33.98379898,60.961,14462724.0,,1.637
Bermuda,BMU,2000,100.0,18.5185185185185,56542.9569455727,42.9498600152711,78.251,61550.0,,
